id,relid,year,active_year,code_status,type_of_violence,conflict_dset_id,conflict_new_id,conflict_name,dyad_dset_id,dyad_new_id,dyad_name,side_a_dset_id,side_a_new_id,side_a,side_b_dset_id,side_b_new_id,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,where_description,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,country_id,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best,high,low,gwnoa,gwnob
503547,BRA-2023-2-17032-211,2023,true,Clear,2,17032,15522,Cartel do Norte - Comando Vermelho,17032,17032,Cartel do Norte - Comando Vermelho,8293,8293,Cartel do Norte,772,772,Comando Vermelho,1,"""Portal Tucumã,2023-11-27,Man's body is found floating in Porto Chibatão, in Manaus""",Portal Tucumã,2023-11-27,"Man's body is found floating in Porto Chibatão, in Manaus",Portal Tucumã,1,Manaus town,"Porto Chibatão, in Manaus",Amazonas state,Manaus municipality,-3.101940,-60.025000,POINT (-60.025 -3.10194),124800,Brazil,140,Americas,1,1,2023-11-25 00:00:00.000,2023-11-25 00:00:00.000,0,0,0,1,1,1,1,,
503549,BRA-2023-2-17032-212,2023,true,Clear,2,17032,15522,Cartel do Norte - Comando Vermelho,17032,17032,Cartel do Norte - Comando Vermelho,8293,8293,Cartel do Norte,772,772,Comando Vermelho,1,"""Portal Tucumã,2023-11-26,DOUBLE HOMICIDE: Car wash owner and another man are brutally executed in Manaus; see video""",Portal Tucumã,2023-11-26,DOUBLE HOMICIDE: Car wash owner and another man are brutally executed in Manaus; see video,Portal Tucumã,1,Manaus town,Nova Cidade neighborhood,Amazonas state,Manaus municipality,-3.101940,-60.025000,POINT (-60.025 -3.10194),124800,Brazil,140,Americas,1,1,2023-11-25 00:00:00.000,2023-11-25 00:00:00.000,0,0,0,2,2,2,2,,
503546,BRA-2023-2-17032-210,2023,true,Clear,2,17032,15522,Cartel do Norte - Comando Vermelho,17032,17032,Cartel do Norte - Comando Vermelho,8293,8293,Cartel do Norte,772,772,Comando Vermelho,1,"""Portal Tucumã,2023-11-28,MACABRE! Watch scary video of the moment a charred body is found in Manaus""",Portal Tucumã,2023-11-28,MACABRE! Watch scary video of the moment a charred body is found in Manaus,Portal Tucumã,1,Manaus town,Redenção neighborhood,Amazonas state,Manaus municipality,-3.101940,-60.025000,POINT (-60.025 -3.10194),124800,Brazil,140,Americas,1,1,2023-11-27 00:00:00.000,2023-11-27 00:00:00.000,0,0,0,1,1,1,1,,
503544,BRA-2023-2-17032-208,2023,true,Clear,2,17032,15522,Cartel do Norte - Comando Vermelho,17032,17032,Cartel do Norte - Comando Vermelho,8293,8293,Cartel do Norte,772,772,Comando Vermelho,1,"""Portal Tucumã,2023-11-28,NOW! Human head is found in a forest area in the east of Manaus""",Portal Tucumã,2023-11-28,NOW! Human head is found in a forest area in the east of Manaus,Portal Tucumã,1,Manaus town,Grande Vitória neighborhood,Amazonas state,Manaus municipality,-3.101940,-60.025000,POINT (-60.025 -3.10194),124800,Brazil,140,Americas,1,1,2023-11-28 00:00:00.000,2023-11-28 00:00:00.000,0,0,0,1,1,1,1,,
503541,BRA-2023-2-17032-205,2023,true,Clear,2,17032,15522,Cartel do Norte - Comando Vermelho,17032,17032,Cartel do Norte - Comando Vermelho,8293,8293,Cartel do Norte,772,772,Comando Vermelho,1,"""Portal Tucumã,2023-11-28,Video: Rape suspect is killed by the ‘crime court’ in Jorge Teixeira""",Portal Tucumã,2023-11-28,Video: Rape suspect is killed by the ‘crime court’ in Jorge Teixeira,Portal Tucumã,1,Manaus town,Educandos neighborhood,Amazonas state,Manaus municipality,-3.101940,-60.025000,POINT (-60.025 -3.10194),124800,Brazil,140,Americas,1,1,2023-11-28 00:00:00.000,2023-11-28 00:00:00.000,0,0,0,1,1,1,1,,
503542,BRA-2023-2-17032-206,2023,true,Clear,2,17032,15522,Cartel do Norte - Comando Vermelho,17032,17032,Cartel do Norte - Comando Vermelho,8293,8293,Cartel do Norte,772,772,Comando Vermelho,1,"""Portal Tucumã,2023-11-28,Video: Man is killed with more than 10 shots in Compensa""",Portal Tucumã,2023-11-28,Video: Man is killed with more than 10 shots in Compensa,Portal Tucumã,1,Manaus town,Compensa,Amazonas state,Manaus municipality,-3.101940,-60.025000,POINT (-60.025 -3.10194),124800,Brazil,140,Americas,1,1,2023-11-28 00:00:00.000,2023-11-28 00:00:00.000,0,0,0,1,1,1,1,,
503535,BRA-2023-2-17032-203,2023,true,Clear,2,17032,15522,Cartel do Norte - Comando Vermelho,17032,17032,Cartel do Norte - Comando Vermelho,8293,8293,Cartel do Norte,772,772,Comando Vermelho,1,"""Portal Tucumã,2023-11-30,STRONG SCENES: See images of man ‘massacred by bullet’ on branch line in Amazonas""",Portal Tucumã,2023-11-30,STRONG SCENES: See images of man ‘massacred by bullet’ on branch line in Amazonas,Portal Tucumã,1,Iranduba town,"Cacau Pirêra, in Iranduba",Amazonas state,Iranduba municipality,-3.284720,-60.186110,POINT (-60.18611 -3.28472),124800,Brazil,140,Americas,1,1,2023-11-29 00:00:00.000,2023-11-29 00:00:00.000,0,0,0,3,3,3,3,,
503536,BRA-2023-2-17032-204,2023,true,Clear,2,17032,15522,Cartel do Norte - Comando Vermelho,17032,17032,Cartel do Norte - Comando Vermelho,8293,8293,Cartel do Norte,772,772,Comando Vermelho,1,"""Portal Tucumã,2023-11-30,STRONG SCENES: See images of man ‘massacred by bullet’ on branch line in Amazonas""",Portal Tucumã,2023-11-30,STRONG SCENES: See images of man ‘massacred by bullet’ on branch line in Amazonas,Portal Tucumã,1,Iranduba town,,Amazonas state,Iranduba municipality,-3.284720,-60.186110,POINT (-60.18611 -3.28472),124800,Brazil,140,Americas,1,1,2023-11-30 00:00:00.000,2023-11-30 00:00:00.000,0,0,0,1,1,1,1,,
503534,BRA-2023-2-17032-201,2023,true,Clear,2,17032,15522,Cartel do Norte - Comando Vermelho,17032,17032,Cartel do Norte - Comando Vermelho,8293,8293,Cartel do Norte,772,772,Comando Vermelho,1,"""Portal Tucumã,2023-11-30,STRONG SCENES: See images of man ‘massacred by bullet’ on branch line in Amazonas""",Portal Tucumã,2023-11-30,STRONG SCENES: See images of man ‘massacred by bullet’ on branch line in Amazonas,Portal Tucumã,1,Iranduba town,"Cacau district Pirêra, in Iranduba.",Amazonas state,Iranduba municipality,-3.284720,-60.186110,POINT (-60.18611 -3.28472),124800,Brazil,140,Americas,1,1,2023-11-30 00:00:00.000,2023-11-30 00:00:00.000,0,0,0,1,1,1,1,,
503530,BRA-2023-2-17032-198,2023,true,Clear,2,17032,15522,Cartel do Norte - Comando Vermelho,17032,17032,Cartel do Norte - Comando Vermelho,8293,8293,Cartel do Norte,772,772,Comando Vermelho,1,"""Portal Tucumã,2023-11-30,DOUBLE HOMICIDE: Men are executed in residence at Viver Melhor 3""",Portal Tucumã,2023-11-30,DOUBLE HOMICIDE: Men are executed in residence at Viver Melhor 3,Portal Tucumã,1,Manaus town,Nova Cidade neighborhood,Amazonas state,Manaus municipality,-3.101940,-60.025000,POINT (-60.025 -3.10194),124800,Brazil,140,Americas,1,1,2023-11-30 00:00:00.000,2023-11-30 00:00:00.000,0,0,0,3,3,3,3,,
503515,BRA-2023-2-17034-110,2023,true,Clear,2,17034,15523,Amigos Para Sempre - Família Terror Amapá,17034,17034,Amigos Para Sempre - Família Terror Amapá,8295,8295,Amigos Para Sempre,8294,8294,Família Terror Amapá,1,"""Diário do Amapá,2023-11-10,Man is shot dead in the Congós neighborhood""",Diário do Amapá,2023-11-10,Man is shot dead in the Congós neighborhood,Diário do Amapá,1,Macapá town,Congós neighborhood,Amapá state,Macapá municipality,0.038890,-51.066390,POINT (-51.06639 0.03889),129858,Brazil,140,Americas,1,1,2023-11-09 00:00:00.000,2023-11-09 00:00:00.000,0,0,0,1,1,1,1,,
503516,BRA-2023-2-17034-111,2023,true,Clear,2,17034,15523,Amigos Para Sempre - Família Terror Amapá,17034,17034,Amigos Para Sempre - Família Terror Amapá,8295,8295,Amigos Para Sempre,8294,8294,Família Terror Amapá,1,"""Diário do Amapá,2023-11-11,Young man is executed by armed gang inside his own residence""",Diário do Amapá,2023-11-11,Young man is executed by armed gang inside his own residence,Diário do Amapá,1,Macapá town,Brasil Novo neighborhood,Amapá state,Macapá municipality,0.038890,-51.066390,POINT (-51.06639 0.03889),129858,Brazil,140,Americas,1,1,2023-11-10 00:00:00.000,2023-11-10 00:00:00.000,0,0,0,1,1,1,1,,
503518,BRA-2023-2-17034-112,2023,true,Clear,2,17034,15523,Amigos Para Sempre - Família Terror Amapá,17034,17034,Amigos Para Sempre - Família Terror Amapá,8295,8295,Amigos Para Sempre,8294,8294,Família Terror Amapá,1,"""Diário do Amapá,2023-11-14,Body found in North/South remains unidentified""",Diário do Amapá,2023-11-14,Body found in North/South remains unidentified,Diário do Amapá,1,Macapá town,"North/South highway, in Macapá",Amapá state,Macapá municipality,0.038890,-51.066390,POINT (-51.06639 0.03889),129858,Brazil,140,Americas,1,1,2023-11-13 00:00:00.000,2023-11-13 00:00:00.000,0,0,0,1,1,1,1,,
503519,BRA-2023-2-17034-113,2023,true,Clear,2,17034,15523,Amigos Para Sempre - Família Terror Amapá,17034,17034,Amigos Para Sempre - Família Terror Amapá,8295,8295,Amigos Para Sempre,8294,8294,Família Terror Amapá,1,"""Diário do Amapá,2023-11-17,Home prisoner is executed by hooded men""",Diário do Amapá,2023-11-17,Home prisoner is executed by hooded men,Diário do Amapá,1,Santana town,commercial area of ​​Santana,Amapá state,Santana municipality,-0.058330,-51.181670,POINT (-51.18167 -0.05833),129138,Brazil,140,Americas,1,1,2023-11-17 00:00:00.000,2023-11-17 00:00:00.000,0,0,0,1,1,1,1,,
503522,BRA-2023-2-17034-114,2023,true,Clear,2,17034,15523,Amigos Para Sempre - Família Terror Amapá,17034,17034,Amigos Para Sempre - Família Terror Amapá,8295,8295,Amigos Para Sempre,8294,8294,Família Terror Amapá,1,"""Diário do Amapá,2023-11-20,Police record two homicides over the weekend in Macapá""",Diário do Amapá,2023-11-20,Police record two homicides over the weekend in Macapá,Diário do Amapá,1,Macapá town,Conjunto Macapaba,Amapá state,Macapá municipality,0.038890,-51.066390,POINT (-51.06639 0.03889),129858,Brazil,140,Americas,1,1,2023-11-17 00:00:00.000,2023-11-17 00:00:00.000,0,0,0,1,1,1,1,,
503523,BRA-2023-2-17034-116,2023,true,Clear,2,17034,15523,Amigos Para Sempre - Família Terror Amapá,17034,17034,Amigos Para Sempre - Família Terror Amapá,8295,8295,Amigos Para Sempre,8294,8294,Família Terror Amapá,1,"""Diário do Amapá,2023-11-21,Men are murdered in Macapá and Santana with execution characteristics""",Diário do Amapá,2023-11-21,Men are murdered in Macapá and Santana with execution characteristics,Diário do Amapá,1,Macapá town,São Lázaro neighborhood,Amapá state,Macapá municipality,0.038890,-51.066390,POINT (-51.06639 0.03889),129858,Brazil,140,Americas,1,1,2023-11-21 00:00:00.000,2023-11-21 00:00:00.000,0,0,0,1,1,1,1,,
503524,BRA-2023-2-17034-117,2023,true,Clear,2,17034,15523,Amigos Para Sempre - Família Terror Amapá,17034,17034,Amigos Para Sempre - Família Terror Amapá,8295,8295,Amigos Para Sempre,8294,8294,Família Terror Amapá,1,"""Diário do Amapá,2023-11-21,Men are murdered in Macapá and Santana with execution characteristics""",Diário do Amapá,2023-11-21,Men are murdered in Macapá and Santana with execution characteristics,Diário do Amapá,1,Santana town,Hospitalidade neighborhood,Amapá state,Santana municipality,-0.058330,-51.181670,POINT (-51.18167 -0.05833),129138,Brazil,140,Americas,1,1,2023-11-21 00:00:00.000,2023-11-21 00:00:00.000,0,0,0,1,1,1,1,,
503528,BRA-2023-2-17034-118,2023,true,Clear,2,17034,15523,Amigos Para Sempre - Família Terror Amapá,17034,17034,Amigos Para Sempre - Família Terror Amapá,8295,8295,Amigos Para Sempre,8294,8294,Família Terror Amapá,1,"""Diário do Amapá,2023-11-27,Inmate is executed after shooters falsely report a crime to 911""",Diário do Amapá,2023-11-27,Inmate is executed after shooters falsely report a crime to 911,Diário do Amapá,1,Macapá town,Beirol neighborhood,Amapá state,Macapá municipality,0.038890,-51.066390,POINT (-51.06639 0.03889),129858,Brazil,140,Americas,1,1,2023-11-25 00:00:00.000,2023-11-25 00:00:00.000,0,0,0,1,1,1,1,,
502546,BRA-2023-2-17063-12,2023,false,Clear,2,17063,15548,Ajeita - Bonde do Maluco,17063,17063,Ajeita - Bonde do Maluco,8335,8335,Ajeita,8279,8279,Bonde do Maluco,1,"""Bahia190,2023-11-13,Traficante morre após ataque a tiros em barbearia de Fazenda Coutos I""",Bahia190,2023-11-13,Traficante morre após ataque a tiros em barbearia de Fazenda Coutos I,Bahia190,1,Salvador town,"in the Fazenda Coutos I neighborhood, in the Railway Suburb of Salvador",Bahia state,Salvador municipality,-12.971110,-38.510830,POINT (-38.51083 -12.97111),111163,Brazil,140,Americas,1,1,2023-11-13 00:00:00.000,2023-11-13 00:00:00.000,0,0,0,1,1,1,1,,
503570,BRA-2023-3-17096-2,2023,false,Clear,3,8293,15572,Cartel do Norte - Civilians,8293,17096,Cartel do Norte - Civilians,8293,8293,Cartel do Norte,9999,1,Civilians,1,"""Portal Tucumã,2023-11-12,SHOCKING: Man is tortured and killed after attacking his wife in the north of Manaus""",Portal Tucumã,2023-11-12,SHOCKING: Man is tortured and killed after attacking his wife in the north of Manaus,Portal Tucumã,1,Manaus town,Cidade de Deus neighborhood,Amazonas state,Manaus municipality,-3.101940,-60.025000,POINT (-60.025 -3.10194),124800,Brazil,140,Americas,1,1,2023-11-12 00:00:00.000,2023-11-12 00:00:00.000,0,0,1,0,1,1,1,,
503539,BRA-2023-3-17096-1,2023,false,Clear,3,8293,15572,Cartel do Norte - Civilians,8293,17096,Cartel do Norte - Civilians,8293,8293,Cartel do Norte,9999,1,Civilians,1,"""Portal Tucumã,2023-11-28,Video: Sisters are shot during attempted robbery in Cidade de Deus""",Portal Tucumã,2023-11-28,Video: Sisters are shot during attempted robbery in Cidade de Deus,Portal Tucumã,1,Manaus town,Cidade de Deus neighborhood,Amazonas state,Manaus municipality,-3.101940,-60.025000,POINT (-60.025 -3.10194),124800,Brazil,140,Americas,1,1,2023-11-28 00:00:00.000,2023-11-28 00:00:00.000,0,0,2,0,2,2,2,,
500867,BRA-2023-3-17148-2,2023,false,Clear,3,8335,15610,Ajeita - Civilians,8335,17148,Ajeita - Civilians,8335,8335,Ajeita,9999,1,Civilians,1,"""Bahia190,2023-11-03,Criança de 11 anos é executada por traficantes na Vila Canária""",Bahia190,2023-11-03,Criança de 11 anos é executada por traficantes na Vila Canária,Bahia190,1,Salvador town,"in the Vila Canária neighborhood, in Salvador",Bahia state,Salvador municipality,-12.971110,-38.510830,POINT (-38.51083 -12.97111),111163,Brazil,140,Americas,1,1,2023-11-02 00:00:00.000,2023-11-02 00:00:00.000,0,0,1,0,1,1,1,,
503149,BRA-2023-2-17152-49,2023,true,Clear,2,17152,15614,"Bonde dos 13, PCC - Comando Vermelho",17152,17152,"Bonde dos 13, PCC - Comando Vermelho",8388,8388,"Bonde dos 13, PCC",772,772,Comando Vermelho,1,"""Ecos da Notícia,2023-11-06,Suspeito de participar de chacina no bairro Taquari é capturado com arma de fogo""",Ecos da Notícia,2023-11-06,Suspeito de participar de chacina no bairro Taquari é capturado com arma de fogo,Ecos da Notícia,1,Rio Branco town,"Travessa Morada do Sol, in the Taquari neighborhood, Rio Branco/AC.",Acre state,Rio Branco municipality,-9.974720,-67.810000,POINT (-67.81 -9.97472),115425,Brazil,140,Americas,1,1,2023-11-03 00:00:00.000,2023-11-03 00:00:00.000,0,6,0,0,6,6,6,,
503150,BRA-2023-2-17152-50,2023,true,Clear,2,17152,15614,"Bonde dos 13, PCC - Comando Vermelho",17152,17152,"Bonde dos 13, PCC - Comando Vermelho",8388,8388,"Bonde dos 13, PCC",772,772,Comando Vermelho,1,"""Ecos da Notícia,2023-11-06,Em Sena Madureira, jovem é morto a tiros durante confronto entre facções""",Ecos da Notícia,2023-11-06,"Em Sena Madureira, jovem é morto a tiros durante confronto entre facções",Ecos da Notícia,1,Sena Madureira town,"Niterói neighborhood, in the second district of Sena Madureira/AC.",Acre state,Sena Madureira municipality,-9.063410,-68.672450,POINT (-68.67245 -9.06341),116143,Brazil,140,Americas,1,1,2023-11-05 00:00:00.000,2023-11-05 00:00:00.000,0,0,0,1,1,1,1,,
503152,BRA-2023-2-17152-51,2023,true,Clear,2,17152,15614,"Bonde dos 13, PCC - Comando Vermelho",17152,17152,"Bonde dos 13, PCC - Comando Vermelho",8388,8388,"Bonde dos 13, PCC",772,772,Comando Vermelho,1,"""Ecos da Notícia,2023-11-26,Jovem é abordado em via pública e assassinado com tiro na cabeça em Epitaciolândia, interior do Acre""",Ecos da Notícia,2023-11-26,"Jovem é abordado em via pública e assassinado com tiro na cabeça em Epitaciolândia, interior do Acre",Ecos da Notícia,1,Epitaciolândia town,"Travessa 22 de Setembro, in Epitaciolândia/AC.",Acre state,Epitaciolândia municipality,-11.028890,-68.741390,POINT (-68.74139 -11.02889),113263,Brazil,140,Americas,1,1,2023-11-25 00:00:00.000,2023-11-25 00:00:00.000,0,0,0,1,1,1,1,,
503153,BRA-2023-3-17153-7,2023,false,Clear,3,8388,15615,"Bonde dos 13, PCC - Civilians",8388,17153,"Bonde dos 13, PCC - Civilians",8388,8388,"Bonde dos 13, PCC",9999,1,Civilians,1,"""Ecos da Notícia,2023-11-26,Mecânico vai passar final de semana com a família em chácara e é morto com tiros""",Ecos da Notícia,2023-11-26,Mecânico vai passar final de semana com a família em chácara e é morto com tiros,Ecos da Notícia,1,Rio Branco town,"Ramal da Zezé, on Travessa Gonzaga, in the Belo Jardim II neighborhood in Rio Branco/AC.",Acre state,Rio Branco municipality,-9.974720,-67.810000,POINT (-67.81 -9.97472),115425,Brazil,140,Americas,1,1,2023-11-26 00:00:00.000,2023-11-26 00:00:00.000,0,0,1,0,1,1,1,,
503761,BRA-2023-2-17352-1,2023,false,Clear,2,17352,15774,CLN - PCC,17352,17352,CLN - PCC,8530,8530,CLN,3176,3176,PCC,1,"""Blog Waldiney Passos,2023-11-14,Homem é assassinado com tiros na cabeça e comerciante morre vítima de bala perdida em Olinda """,Blog Waldiney Passos,2023-11-14,Homem é assassinado com tiros na cabeça e comerciante morre vítima de bala perdida em Olinda,Blog Waldiney Passos,1,Olinda town,in the Varadouro neighborhood,Pernambuco state,Olinda municipality,-8.008890,-34.855280,POINT (-34.85528 -8.00889),117651,Brazil,140,Americas,1,1,2023-11-14 00:00:00.000,2023-11-14 00:00:00.000,0,0,1,1,2,2,2,,
503184,BRA-2023-2-17428-48,2023,true,Clear,2,17428,15842,Bonde dos 40 - Comando Vermelho,17428,17428,Bonde dos 40 - Comando Vermelho,8586,8586,Bonde dos 40,772,772,Comando Vermelho,1,"""Jornal Itaqui-Bacanga,2023-11-03, Homem é executado com vários tiros em São Luís """,Jornal Itaqui-Bacanga,2023-11-03,Homem é executado com vários tiros em São Luís,Jornal Itaqui-Bacanga,1,São Luís town,"Travessa da Rua Nova, in Camboa, in the Liberdade district, São Luís/MA.",Maranhão state,São Luís municipality,-2.529720,-44.302780,POINT (-44.30278 -2.52972),125552,Brazil,140,Americas,1,1,2023-11-02 00:00:00.000,2023-11-02 00:00:00.000,0,0,0,1,1,1,1,,
503211,BRA-2023-2-17428-49,2023,true,Clear,2,17428,15842,Bonde dos 40 - Comando Vermelho,17428,17428,Bonde dos 40 - Comando Vermelho,8586,8586,Bonde dos 40,772,772,Comando Vermelho,1,"""Jornal Itaqui-Bacanga,2023-11-05, Corpo é encontrado em área de matagal da Infraero, em São Luís """,Jornal Itaqui-Bacanga,2023-11-05,"Corpo é encontrado em área de matagal da Infraero, em São Luís",Jornal Itaqui-Bacanga,1,São Luís town,"Avenida José Sarney, in the Jardim São Cristóvão I neighborhood, in São Luís/MA.",Maranhão state,São Luís municipality,-2.529720,-44.302780,POINT (-44.30278 -2.52972),125552,Brazil,140,Americas,1,1,2023-11-05 00:00:00.000,2023-11-05 00:00:00.000,0,0,0,1,1,1,1,,
503217,BRA-2023-2-17428-50,2023,true,Clear,2,17428,15842,Bonde dos 40 - Comando Vermelho,17428,17428,Bonde dos 40 - Comando Vermelho,8586,8586,Bonde dos 40,772,772,Comando Vermelho,1,"""Jornal Itaqui-Bacanga,2023-11-15, Jovem é executado a tiros em Vargem Grande """,Jornal Itaqui-Bacanga,2023-11-15,Jovem é executado a tiros em Vargem Grande,Jornal Itaqui-Bacanga,1,Vargem Grande town,"Residencial Canaã, Cerâmica neighborhood, in Vargem Grande/MA.",Maranhão state,Vargem Grande municipality,-3.543060,-43.915830,POINT (-43.91583 -3.54306),124113,Brazil,140,Americas,1,1,2023-11-14 00:00:00.000,2023-11-14 00:00:00.000,1,0,0,0,1,1,1,,
503224,BRA-2023-2-17428-51,2023,true,Clear,2,17428,15842,Bonde dos 40 - Comando Vermelho,17428,17428,Bonde dos 40 - Comando Vermelho,8586,8586,Bonde dos 40,772,772,Comando Vermelho,1,"""Jornal Itaqui-Bacanga,2023-12-01, Jovem é executado com sete tiros na cabeça em São José de Ribamar """,Jornal Itaqui-Bacanga,2023-12-01,Jovem é executado com sete tiros na cabeça em São José de Ribamar,Jornal Itaqui-Bacanga,1,São José de Ribamar town,São José de Ribamar/MA.,Maranhão state,São José de Ribamar municipality,-2.555720,-44.059920,POINT (-44.05992 -2.55572),125552,Brazil,140,Americas,1,1,2023-11-29 00:00:00.000,2023-11-29 00:00:00.000,0,0,0,1,1,1,1,,
